Device_id,Name,Type,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Num,Input Shapes,Output Shapes,mac_ratio,mte2_ratio
0,MatMulV2,AI_CORE,AI_CORE,1704161511489828.000,3800.153,304.012,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511493628.250,2380.576,190.446,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511496008.750,183.940,14.715,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511496192.750,3800.835,304.067,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511499993.500,2352.308,188.185,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511502345.750,169.531,13.562,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511502515.250,4331.016,346.481,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511506846.250,2468.227,197.458,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511509314.500,215.140,17.211,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511509529.750,4595.574,367.646,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511514125.250,2491.996,199.360,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511516617.250,170.945,13.676,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511516788.250,4149.715,331.977,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511520938.000,2637.129,210.970,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511523575.250,223.963,17.917,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511523799.250,4067.562,325.405,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511527866.750,2750.079,220.006,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511530616.750,229.912,18.393,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511530846.750,4594.055,367.524,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511535440.750,2572.433,205.795,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511538013.250,177.181,14.174,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511538190.500,4228.309,338.265,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511542418.750,2342.823,187.426,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511544761.500,230.233,18.419,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511544991.750,4556.537,364.523,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511549548.250,2609.198,208.736,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511552157.500,248.739,19.899,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511552406.250,4362.660,349.013,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511556769.000,2772.066,221.765,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511559541.000,211.774,16.942,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511559752.750,4554.754,364.380,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511564307.500,2689.341,215.147,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511566996.750,225.361,18.029,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511567222.000,4495.429,359.634,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511571717.500,2443.416,195.473,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511574161.000,240.702,19.256,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511574401.750,4134.282,330.743,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511578536.000,2781.088,222.487,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511581317.000,219.397,17.552,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511581536.500,3870.547,309.644,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511585407.000,2626.957,210.157,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511588034.000,242.954,19.436,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511588277.000,4364.065,349.125,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511592641.000,2680.930,214.474,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511595322.000,168.927,13.514,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511595491.000,4522.697,361.816,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511600013.750,2400.451,192.036,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511602414.250,220.966,17.677,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511602635.250,4504.311,360.345,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511607139.500,2758.077,220.646,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511609897.500,225.114,18.009,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511610122.500,3981.460,318.517,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511614104.000,2855.040,228.403,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511616959.000,181.651,14.532,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511617140.750,4606.882,368.551,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511621747.750,2521.406,201.712,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511624269.250,178.803,14.304,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511624448.000,3987.949,319.036,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511628436.000,2363.454,189.076,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511630799.500,195.625,15.650,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511630995.000,3968.181,317.454,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511634963.250,2728.920,218.314,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511637692.250,194.373,15.550,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511637886.500,4143.956,331.516,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511642030.500,2670.706,213.656,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511644701.250,251.680,20.134,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511646053.000,4463.677,357.094,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511650516.750,2772.303,221.784,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511653289.000,212.672,17.014,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511653561.750,4077.805,326.224,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511657639.500,2696.596,215.728,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511660336.000,227.195,18.176,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511660563.250,4397.264,351.781,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511664960.500,2572.757,205.821,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511667533.250,228.919,18.314,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511667762.250,4441.548,355.324,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511672203.750,2596.138,207.691,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511674800.000,226.124,18.090,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511675026.000,4144.138,331.531,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511679170.250,2585.544,206.844,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511681755.750,251.234,20.099,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511682007.000,3921.474,313.718,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511685928.500,2853.274,228.262,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511688781.750,211.283,16.903,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511688993.000,4321.508,345.721,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511693314.500,2855.509,228.441,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511696170.000,243.111,19.449,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511696413.000,4399.944,351.996,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511700813.000,2343.689,187.495,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511703156.750,230.621,18.450,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511703387.250,4402.301,352.184,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511707789.500,2587.477,206.998,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511710377.000,186.385,14.911,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511710563.500,4259.920,340.794,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511714823.500,2769.964,221.597,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511717593.500,196.945,15.756,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511717790.500,3898.046,311.844,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511721688.500,2385.711,190.857,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511724074.250,248.081,19.846,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511724322.250,4004.100,320.328,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511728326.250,2402.280,192.182,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511730728.500,183.398,14.672,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511730912.000,4434.272,354.742,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511735346.250,2755.861,220.469,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511738102.000,238.515,19.081,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511738340.500,4366.564,349.325,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511742707.000,2721.623,217.730,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511745428.500,178.185,14.255,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511745606.750,4318.394,345.472,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511749925.250,2509.422,200.754,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511752434.750,208.649,16.692,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511752643.500,4476.909,358.153,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511757120.500,2485.483,198.839,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511759606.000,222.547,17.804,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511759828.500,4080.105,326.408,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511763908.500,2790.682,223.255,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511766699.250,170.688,13.655,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511766870.000,4276.897,342.152,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511771147.000,2616.060,209.285,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511773763.000,175.993,14.079,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511773939.000,4504.265,360.341,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511778443.250,2686.179,214.894,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511781129.500,201.935,16.155,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511781331.500,4469.586,357.567,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511785801.000,2670.967,213.677,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511788472.000,200.771,16.062,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511788672.750,3876.295,310.104,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511792549.000,2536.653,202.932,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511795085.750,175.893,14.071,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511795261.750,4000.980,320.078,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511799262.750,2416.434,193.315,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511801679.250,201.599,16.128,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511801880.750,4520.064,361.605,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511806400.750,2471.496,197.720,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511808872.250,212.612,17.009,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511809084.750,4314.165,345.133,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511813399.000,2783.007,222.641,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.72,0.38
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511816182.000,236.638,18.931,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
