Device_id,Name,Type,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Num,Input Shapes,Output Shapes,mac_ratio,mte2_ratio
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511428061.000,24.753,1.980,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511428085.750,124.547,9.964,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511428210.250,69.044,5.524,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511428279.250,22.434,1.795,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511428301.750,112.803,9.024,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511428414.500,74.037,5.923,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511428488.500,20.446,1.636,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511433400.000,112.435,8.995,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511433512.500,65.792,5.263,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511433578.250,27.141,2.171,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511433865.500,128.745,10.300,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511433994.250,68.979,5.518,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511434063.250,19.996,1.600,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511434083.250,109.787,8.783,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511434193.000,75.068,6.005,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511434268.000,24.453,1.956,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511434292.500,123.536,9.883,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511434416.000,75.206,6.017,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511434491.250,21.010,1.681,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511434512.250,130.527,10.442,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511434642.750,76.702,6.136,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511434719.500,24.258,1.941,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511434743.750,124.289,9.943,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511434868.000,73.743,5.899,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511434941.750,23.164,1.853,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511434965.000,110.913,8.873,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511435076.000,65.324,5.226,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511435141.250,20.586,1.647,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511435161.750,111.156,8.892,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511435273.000,68.979,5.518,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511435342.000,20.976,1.678,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511435363.000,110.437,8.835,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511435473.500,68.411,5.473,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511435542.000,19.210,1.537,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511435561.250,128.108,10.249,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511435689.250,74.603,5.968,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511435763.750,26.714,2.137,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511435790.500,127.375,10.190,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511435917.750,63.525,5.082,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511435981.250,19.812,1.585,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511436001.000,117.237,9.379,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511436118.250,75.012,6.001,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511436193.250,24.069,1.925,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511436217.250,131.833,10.547,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511436349.000,74.913,5.993,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511436424.000,22.757,1.821,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511436446.750,114.550,9.164,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511436561.250,68.109,5.449,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511436629.250,23.220,1.858,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511436652.500,124.293,9.943,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511436776.750,71.489,5.719,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511436848.250,22.059,1.765,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511436870.250,111.266,8.901,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511436981.500,63.474,5.078,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511437045.000,25.307,2.025,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511437070.250,123.661,9.893,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511437194.000,72.192,5.775,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511437266.250,22.947,1.836,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511437289.250,108.613,8.689,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511437397.750,63.897,5.112,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511437461.750,21.095,1.688,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511437482.750,108.811,8.705,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511437591.500,66.712,5.337,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511437658.250,26.439,2.115,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511437684.750,126.125,10.090,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511437810.750,72.308,5.785,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511437883.000,23.845,1.908,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511437906.750,129.636,10.371,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511438036.500,73.599,5.888,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511438110.000,19.308,1.545,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511438129.250,115.440,9.235,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511438244.750,68.060,5.445,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511438312.750,21.183,1.695,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511438334.000,131.594,10.528,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511438465.500,69.742,5.579,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511438535.250,27.051,2.164,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511438562.250,115.595,9.248,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511438677.750,64.603,5.168,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511438742.250,28.369,2.270,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511438770.500,117.751,9.420,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
