Device_id,Name,Type,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Num,Input Shapes,Output Shapes,mac_ratio,mte2_ratio
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511425875.750,75.065,6.005,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511425950.750,27.089,2.167,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511425977.750,117.619,9.410,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511426095.250,64.734,5.179,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511426160.000,25.744,2.060,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511426185.750,117.600,9.408,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511426303.250,67.148,5.372,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511426370.500,22.999,1.840,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511426393.500,108.416,8.673,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511426502.000,72.985,5.839,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511426575.000,28.500,2.280,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511426603.500,128.727,10.298,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511426732.250,67.856,5.428,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511426800.000,24.240,1.939,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511426824.250,130.716,10.457,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511426955.000,69.014,5.521,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511427024.000,27.528,2.202,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511427051.500,124.461,9.957,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511427176.000,69.937,5.595,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511427246.000,28.646,2.292,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511427274.750,128.446,10.276,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511427403.250,75.862,6.069,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511427479.000,24.143,1.931,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511427503.250,109.593,8.767,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511427612.750,66.877,5.350,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511427679.750,23.507,1.881,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511427703.250,126.206,10.096,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511427829.500,64.657,5.173,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511427894.250,24.579,1.966,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511427918.750,125.171,10.014,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511428044.000,76.441,6.115,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511428120.500,22.643,1.811,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511428143.250,122.817,9.825,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511428266.000,71.342,5.707,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511428337.250,24.557,1.965,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511428361.750,112.798,9.024,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511428474.500,63.588,5.087,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511428538.000,22.467,1.797,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511428560.500,130.368,10.429,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511428690.750,72.780,5.822,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511428763.500,28.053,2.244,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511428791.500,116.435,9.315,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511428908.000,70.769,5.661,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511428978.750,21.059,1.685,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511428999.750,118.760,9.501,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511429118.500,70.238,5.619,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511429188.750,23.466,1.877,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511429212.250,125.687,10.055,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511429338.000,65.591,5.247,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511429403.500,23.432,1.875,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511429427.000,129.756,10.381,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511429556.750,72.238,5.779,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511429629.000,22.788,1.823,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511429651.750,112.609,9.009,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511429764.250,65.864,5.269,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511429830.000,23.400,1.872,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511429853.500,128.527,10.282,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511429982.000,74.791,5.983,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511430056.750,19.775,1.582,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511430076.500,118.000,9.440,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511430194.500,66.014,5.281,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511430260.500,19.649,1.572,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511430280.250,120.697,9.656,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511430401.000,67.002,5.360,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511430468.000,20.710,1.657,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511430488.750,123.199,9.856,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511430612.000,72.879,5.830,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511430685.000,27.605,2.208,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511430712.500,126.893,10.151,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511430839.500,76.048,6.084,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511430915.500,22.977,1.838,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511430938.500,115.380,9.230,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511431054.000,68.878,5.510,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511431123.000,19.899,1.592,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511431143.000,110.789,8.863,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511431253.750,69.534,5.563,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511431323.250,27.827,2.226,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511446200.000,130.412,10.433,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511446330.500,70.383,5.631,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511446401.000,24.107,1.929,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511446685.000,111.682,8.935,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511446796.750,65.520,5.242,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511446862.250,24.745,1.980,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511446887.000,128.074,10.246,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511447015.000,76.588,6.127,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511447091.500,21.100,1.688,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511447112.500,118.866,9.509,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511447231.250,68.787,5.503,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511447300.000,22.960,1.837,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511447323.000,120.654,9.652,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511447443.750,63.781,5.102,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511447507.500,26.403,2.112,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511447534.000,109.964,8.797,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511447644.000,70.948,5.676,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511447715.000,19.825,1.586,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511447734.750,112.875,9.030,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511447847.500,76.559,6.125,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511447924.000,21.552,1.724,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511447945.500,123.055,9.844,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511448068.500,70.973,5.678,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511448139.500,19.588,1.567,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511448159.000,119.560,9.565,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511448278.500,69.450,5.556,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511448348.000,22.447,1.796,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511448370.500,121.784,9.743,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511448492.250,71.673,5.734,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511448564.000,19.620,1.570,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511448583.500,128.935,10.315,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511448712.500,76.575,6.126,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511448789.000,27.024,2.162,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511448816.000,109.406,8.752,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511448925.500,76.554,6.124,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511449002.000,20.787,1.663,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511449022.750,115.422,9.234,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511449138.250,70.693,5.655,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511449209.000,25.918,2.073,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511449235.000,124.334,9.947,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511449359.250,70.047,5.604,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511449429.250,24.013,1.921,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511449453.250,125.936,10.075,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511449579.250,71.620,5.730,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511449650.750,28.138,2.251,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511449679.000,117.184,9.375,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511449796.250,65.112,5.209,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511449861.250,22.656,1.812,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511449884.000,127.682,10.215,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511450011.750,70.022,5.602,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511450081.750,24.931,1.994,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511450106.750,117.325,9.386,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511450224.000,64.222,5.138,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511450288.250,19.470,1.558,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511450307.750,121.455,9.716,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511450429.250,74.578,5.966,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511450503.750,26.251,2.100,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511450530.000,112.925,9.034,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511450643.000,73.716,5.897,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511450716.750,20.178,1.614,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511450737.000,112.431,8.995,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511450849.500,72.531,5.802,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511450922.000,25.832,2.067,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511450947.750,124.495,9.960,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511451072.250,73.530,5.882,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511451145.750,22.841,1.827,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511451168.500,130.470,10.438,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511451299.000,71.600,5.728,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511451370.500,19.652,1.572,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511451390.250,111.941,8.955,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,FusedInferAttentionScore,AI_CORE,AI_CORE,1704161511451502.250,68.302,5.464,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
0,RmsNorm,AI_VECTOR_CORE,AI_VECTOR_CORE,1704161511451570.500,22.222,1.778,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.05,0.3
0,MatMulV2,AI_CORE,AI_CORE,1704161511451592.750,131.907,10.553,24,"[[1,1024],[1024,4096]]","[[1,4096]]",0.18,0.44
